X,Y,FID,inci_no,descript,alm_date,alm_time,station,number,street,st_type,st_suffix,addr_2,apt_room,xst_prefix,xstreet,xst_type,xst_suffix,latitude,longitude,inci_type,clr_date,clr_time,alarms,complete,LastUpdateDate,StartDate,EndDate
-93.262554,44.964865,349,14-0036448,Passenger vehicle fire                            ,2014/11/10 00:00:00,07:31:43,07 ,1826    ,Chicago                  ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.964865,-93.262554,131 ,2014/11/10 00:00:00,07:59:56,1,1,2014/11/11 05:52:39,Nov 10 2014  7:31AM,Nov 10 2014  7:59AM
-93.245256,45.009898,350,14-0034347,"Special outside fire, Other                       ",2014/10/21 00:00:00,21:38:44,15 ,1018    ,22                       ,AVE ,NE,                                        ,               ,  ,                         ,    ,  ,45.009898,-93.245256,160 ,2014/10/21 00:00:00,21:44:37,1,1,2014/11/06 05:52:42,Oct 21 2014  9:38PM,Oct 21 2014  9:44PM
-93.281828,45.00034,351,14-0035355,"Chimney or flue fire, confined to chimney or flue ",2014/10/31 00:00:00,06:05:11,04 ,2108    ,Washington               ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.00034,-93.281828,114 ,2014/10/31 00:00:00,06:33:22,1,1,2014/11/06 05:52:42,Oct 31 2014  6:05AM,Oct 31 2014  6:33AM
-93.239336,44.962751,352,14-0035272,"Cooking fire, confined to container               ",2014/10/30 00:00:00,11:56:16,07 ,2300    ,Franklin                 ,AVE ,E ,                                        ,               ,  ,                         ,    ,  ,44.962751,-93.239336,113 ,2014/10/30 00:00:00,12:14:24,1,1,2014/11/01 05:52:39,Oct 30 2014 11:56AM,Oct 30 2014 12:14PM
-93.314938,45.034674,353,14-0035307,"Cooking fire, confined to container               ",2014/10/30 00:00:00,19:04:38,20 ,4362    ,Upton                    ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.034674,-93.314938,113 ,2014/10/30 00:00:00,19:22:52,1,1,2014/11/01 05:52:39,Oct 30 2014  7:04PM,Oct 30 2014  7:22PM
-93.25748,44.937747,354,14-0035929,Passenger vehicle fire                            ,2014/11/05 00:00:00,09:23:50,17 ,        ,36                       ,ST  ,E ,                                        ,               ,S ,12                       ,AVE ,  ,44.937747,-93.25748,131 ,2014/11/05 00:00:00,09:45:13,1,1,2014/11/06 05:52:42,Nov  5 2014  9:23AM,Nov  5 2014  9:45AM
-93.288015,45.013118,355,14-0036482,Off-road vehicle or heavy equipment fire          ,2014/11/10 00:00:00,14:17:02,14 ,        ,Lowry                    ,AVE ,N ,                                        ,               ,N ,Lyndale                  ,AVE ,  ,45.013118,-93.288015,138 ,2014/11/10 00:00:00,14:34:07,1,1,2014/11/11 05:52:39,Nov 10 2014  2:17PM,Nov 10 2014  2:34PM
-93.248587,44.95877,356,14-0036876,"Chimney or flue fire, confined to chimney or flue ",2014/11/13 00:00:00,21:41:17,07 ,2421    ,18                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.95877,-93.248587,114 ,2014/11/13 00:00:00,21:54:48,1,1,2014/11/15 05:52:45,Nov 13 2014  9:41PM,Nov 13 2014  9:54PM
-93.26892,45.016213,357,14-0035991,"Outside rubbish, trash or waste fire              ",2014/11/05 00:00:00,20:55:18,02 ,2658    ,California               ,ST  ,NE,                                        ,               ,  ,                         ,    ,  ,45.016213,-93.26892,151 ,2014/11/05 00:00:00,21:06:52,1,1,2014/11/06 05:52:42,Nov  5 2014  8:55PM,Nov  5 2014  9:06PM
-93.279587,44.969863,358,14-0036525,Overpressure rupture of steam pipe or pipeline    ,2014/11/10 00:00:00,21:28:19,06 ,117     ,Grant                    ,ST  ,W ,                                        ,229            ,  ,                         ,    ,  ,44.969863,-93.279587,211 ,2014/11/10 00:00:00,22:11:13,1,1,2014/11/11 05:52:39,Nov 10 2014  9:28PM,Nov 10 2014 10:11PM
-93.294352,44.965316,359,14-0036532,Dumpster or other outside trash receptacle fire   ,2014/11/10 00:00:00,22:04:38,06 ,1811    ,Emerson                  ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.965316,-93.294352,154 ,2014/11/10 00:00:00,22:19:46,1,1,2014/11/13 05:52:39,Nov 10 2014 10:04PM,Nov 10 2014 10:19PM
-93.226904,45.005948,360,14-0035634,"Outside rubbish, trash or waste fire              ",2014/11/02 00:00:00,11:16:52,15 ,1800    ,Stinson Pkwy             ,    ,  ,                                        ,               ,  ,                         ,    ,  ,45.005948,-93.226904,151 ,2014/11/02 00:00:00,12:08:33,1,1,2014/11/05 05:52:37,Nov  2 2014 11:16AM,Nov  2 2014 12:08PM
-93.322778,44.918056,361,14-0036923,"Trash or rubbish fire, contained                  ",2014/11/14 00:00:00,11:36:57,28 ,3414    ,47                       ,ST  ,W ,                                        ,               ,  ,                         ,    ,  ,44.918056,-93.322778,118 ,2014/11/14 00:00:00,12:41:49,1,1,2014/11/19 05:52:39,Nov 14 2014 11:36AM,Nov 14 2014 12:41PM
-93.229817,44.962767,362,14-0036004,Passenger vehicle fire                            ,2014/11/06 00:00:00,00:38:43,07 ,        ,29                       ,AVE ,S ,                                        ,               ,E ,Franklin                 ,AVE ,  ,44.962767,-93.229817,131 ,2014/11/06 00:00:00,01:16:45,1,1,2014/11/07 05:52:37,Nov  6 2014 12:38AM,Nov  6 2014  1:16AM
-93.270208,44.941054,363,14-0036007,Passenger vehicle fire                            ,2014/11/06 00:00:00,02:18:46,17 ,3417    ,4                        ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.941054,-93.270208,131 ,2014/11/06 00:00:00,03:28:49,1,1,2014/11/08 05:52:40,Nov  6 2014  2:18AM,Nov  6 2014  3:28AM
-93.269801,44.979798,364,14-0036960,Dumpster or other outside trash receptacle fire   ,2014/11/14 00:00:00,17:20:19,01 ,        ,4                        ,ST  ,S ,                                        ,               ,  ,Nicollet                 ,MALL,  ,44.979798,-93.269801,154 ,2014/11/14 00:00:00,17:29:57,1,1,2014/11/15 05:52:45,Nov 14 2014  5:20PM,Nov 14 2014  5:29PM
-93.266278,44.931969,365,14-0036686,Passenger vehicle fire                            ,2014/11/12 00:00:00,05:42:40,17 ,3921    ,Oakland                  ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.931969,-93.266278,131 ,2014/11/12 00:00:00,06:19:46,1,1,2014/11/13 05:52:39,Nov 12 2014  5:42AM,Nov 12 2014  6:19AM
-93.309591,45.023275,366,14-0036965,"Cooking fire, confined to container               ",2014/11/14 00:00:00,18:22:16,14 ,3755    ,Queen                    ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.023275,-93.309591,113 ,2014/11/14 00:00:00,18:34:34,1,1,2014/11/15 05:52:45,Nov 14 2014  6:22PM,Nov 14 2014  6:34PM
-93.28751,44.97635,367,14-0036973,Passenger vehicle fire                            ,2014/11/14 00:00:00,19:28:25,16 ,601     ,Interstate 94 Eb         ,    ,  ,                                        ,               ,  ,                         ,    ,  ,44.97635,-93.28751,131 ,2014/11/14 00:00:00,20:31:59,1,1,2014/11/15 05:52:45,Nov 14 2014  7:28PM,Nov 14 2014  8:31PM
-93.277829,44.960714,368,14-0036974,"Outside rubbish, trash or waste fire              ",2014/11/14 00:00:00,19:49:49,08 ,2222    ,Nicollet                 ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.960714,-93.277829,151 ,2014/11/14 00:00:00,20:02:34,1,1,2014/11/15 05:52:45,Nov 14 2014  7:49PM,Nov 14 2014  8:02PM
-93.223971,44.991475,369,14-0036771,Building fire                                     ,2014/11/12 00:00:00,22:22:13,11 ,2010    ,Hennepin                 ,AVE ,E ,                                        ,               ,  ,                         ,    ,  ,44.991475,-93.223971,111 ,2014/11/12 00:00:00,23:33:38,1,1,2014/11/15 05:52:45,Nov 12 2014 10:22PM,Nov 12 2014 11:33PM
-93.313343,44.993401,370,14-0038164,Building fire                                     ,2014/11/24 00:00:00,18:37:55,16 ,1406    ,Thomas                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.993401,-93.313343,111 ,2014/11/24 00:00:00,19:47:43,1,1,2014/11/26 05:52:48,Nov 24 2014  6:37PM,Nov 24 2014  7:47PM
-93.255425,44.964929,371,14-0038151,"Cooking fire, confined to container               ",2014/11/24 00:00:00,16:26:20,07 ,1818    ,14                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.964929,-93.255425,113 ,2014/11/24 00:00:00,16:38:11,1,1,2014/11/25 05:52:52,Nov 24 2014  4:26PM,Nov 24 2014  4:38PM
-93.288033,45.019183,372,14-0036655,Passenger vehicle fire                            ,2014/11/11 00:00:00,21:29:38,14 ,3538    ,LYNDALE                  ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.019183,-93.288033,131 ,2014/11/11 00:00:00,22:51:42,1,1,2014/11/15 05:52:45,Nov 11 2014  9:29PM,Nov 11 2014 10:51PM
-93.284256,44.951949,373,14-0036033,"Cooking fire, confined to container               ",2014/11/06 00:00:00,10:42:10,08 ,2800    ,Grand                    ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.951949,-93.284256,113 ,2014/11/06 00:00:00,11:02:04,1,1,2014/11/07 05:52:37,Nov  6 2014 10:42AM,Nov  6 2014 11:02AM
-93.286537,45.02393,374,14-0036580,Passenger vehicle fire                            ,2014/11/11 00:00:00,08:23:43,20 ,        ,6                        ,ST  ,N ,                                        ,               ,N ,Dowling                  ,AVE ,  ,45.02393,-93.286537,131 ,2014/11/11 00:00:00,08:56:35,1,1,2014/11/13 05:52:39,Nov 11 2014  8:23AM,Nov 11 2014  8:56AM
-93.285267,45.05108,375,14-0038203,Passenger vehicle fire                            ,2014/11/25 00:00:00,03:57:44,20 ,6101    ,Interstate 94 Eb         ,    ,  ,                                        ,               ,  ,                         ,    ,  ,45.05108,-93.285267,131 ,2014/11/25 00:00:00,04:39:59,1,1,2014/11/26 05:52:48,Nov 25 2014  3:57AM,Nov 25 2014  4:39AM
-93.3229,44.945423,376,14-0038215,"Trash or rubbish fire, contained                  ",2014/11/25 00:00:00,07:35:59,22 ,3150    ,Excelsior                ,BLVD,  ,                                        ,               ,  ,                         ,    ,  ,44.945423,-93.3229,118 ,2014/11/25 00:00:00,08:22:46,1,1,2014/11/26 05:52:48,Nov 25 2014  7:35AM,Nov 25 2014  8:22AM
-93.247719,44.973084,377,14-0036603,"Natural vegetation fire, Other                    ",2014/11/11 00:00:00,12:29:50,07 ,        ,Cedar                    ,AVE ,S ,                                        ,               ,S ,Washington               ,AVE ,  ,44.973084,-93.247719,140 ,2014/11/11 00:00:00,12:47:15,1,1,2014/11/12 05:52:37,Nov 11 2014 12:29PM,Nov 11 2014 12:47PM
-93.280744,44.978896,378,14-0037148,"Cooking fire, confined to container               ",2014/11/16 00:00:00,03:20:07,16 ,53      ,Glenwood                 ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,44.978896,-93.280744,113 ,2014/11/16 00:00:00,04:17:16,1,1,2014/11/17 05:52:47,Nov 16 2014  3:20AM,Nov 16 2014  4:17AM
-93.307906,45.038701,379,14-0035687,Passenger vehicle fire                            ,2014/11/02 00:00:00,21:05:36,20 ,4621    ,Oliver                   ,AVE ,N ,                                        ,               ,  ,                         ,    ,  ,45.038701,-93.307906,131 ,2014/11/02 00:00:00,22:17:23,1,1,2014/11/11 05:52:39,Nov  2 2014  9:05PM,Nov  2 2014 10:17PM
-93.290323,45.03545,380,14-0036318,"Cooking fire, confined to container               ",2014/11/09 00:00:00,02:24:51,20 ,818     ,44                       ,AVE ,N ,                                        ,UPR            ,  ,                         ,    ,  ,45.03545,-93.290323,113 ,2014/11/09 00:00:00,02:58:26,1,1,2014/11/10 05:52:37,Nov  9 2014  2:24AM,Nov  9 2014  2:58AM
-93.279699,44.946422,381,14-0037206,"Cooking fire, confined to container               ",2014/11/16 00:00:00,15:31:12,08 ,3110    ,Blaisdell                ,AVE ,S ,                                        ,1410           ,  ,                         ,    ,  ,44.946422,-93.279699,113 ,2014/11/16 00:00:00,15:45:26,1,1,2014/11/18 05:52:39,Nov 16 2014  3:31PM,Nov 16 2014  3:45PM
-93.256791,44.965028,382,14-0037261,Passenger vehicle fire                            ,2014/11/17 00:00:00,08:09:51,07 ,1810    ,13                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.965028,-93.256791,131 ,2014/11/17 00:00:00,09:03:36,1,1,2014/11/19 05:52:39,Nov 17 2014  8:09AM,Nov 17 2014  9:03AM
-93.266284,44.930386,383,14-0037264,"Excessive heat, scorch burns with no ignition     ",2014/11/17 00:00:00,08:37:07,17 ,4009    ,Oakland                  ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.930386,-93.266284,251 ,2014/11/17 00:00:00,09:13:16,1,1,2014/11/18 05:52:39,Nov 17 2014  8:37AM,Nov 17 2014  9:13AM
-93.266207,44.934158,384,14-0037280,"Cooking fire, confined to container               ",2014/11/17 00:00:00,11:43:44,17 ,624     ,38                       ,ST  ,E ,                                        ,               ,  ,                         ,    ,  ,44.934158,-93.266207,113 ,2014/11/17 00:00:00,12:02:47,1,1,2014/11/18 05:52:39,Nov 17 2014 11:43AM,Nov 17 2014 12:02PM
-93.233401,44.939503,385,14-0037312,"Cooking fire, confined to container               ",2014/11/17 00:00:00,19:39:09,21 ,3502    ,27                       ,AVE ,S ,                                        ,LWR            ,  ,                         ,    ,  ,44.939503,-93.233401,113 ,2014/11/17 00:00:00,19:52:27,1,1,2014/11/18 05:52:39,Nov 17 2014  7:39PM,Nov 17 2014  7:52PM
-93.232359,44.899892,386,14-0039247,Building fire                                     ,2014/12/04 00:00:00,16:18:02,12 ,5700    ,28                       ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.899892,-93.232359,111 ,2014/12/04 00:00:00,18:14:52,1,1,2014/12/09 05:52:51,Dec  4 2014  4:18PM,Dec  4 2014  6:14PM
-93.243963,44.962098,387,14-0039842,"Cooking fire, confined to container               ",2014/12/09 00:00:00,10:44:56,07 ,2121    ,Minnehaha                ,AVE ,  ,                                        ,               ,  ,                         ,    ,  ,44.962098,-93.243963,113 ,2014/12/09 00:00:00,10:59:52,1,1,2014/12/10 05:52:53,Dec  9 2014 10:44AM,Dec  9 2014 10:59AM
-93.242497,44.960953,388,14-0038488,Passenger vehicle fire                            ,2014/11/27 00:00:00,15:53:24,07 ,        ,21                       ,AVE ,S ,                                        ,               ,E ,22                       ,ST  ,  ,44.960953,-93.242497,131 ,2014/11/27 00:00:00,16:29:55,1,1,2014/11/29 05:52:48,Nov 27 2014  3:53PM,Nov 27 2014  4:29PM
-93.230413,45.009581,389,14-0037720,Building fire                                     ,2014/11/21 00:00:00,11:39:51,15 ,2125    ,22                       ,AVE ,NE,                                        ,               ,  ,                         ,    ,  ,45.009581,-93.230413,111 ,2014/11/21 00:00:00,13:35:32,1,1,2014/12/02 05:52:48,Nov 21 2014 11:39AM,Nov 21 2014  1:35PM
-93.261699,44.882594,390,14-0038358,Building fire                                     ,2014/11/26 00:00:00,11:36:56,95 ,6625    ,Elliot                   ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.882594,-93.261699,111 ,2014/11/26 00:00:00,12:33:25,1,1,2014/11/28 05:52:47,Nov 26 2014 11:36AM,Nov 26 2014 12:33PM
-93.276634,44.942838,391,14-0039951,"Natural vegetation fire, Other                    ",2014/12/10 00:00:00,06:55:45,08 ,3317    ,1                        ,AVE ,S ,                                        ,               ,  ,                         ,    ,  ,44.942838,-93.276634,140 ,2014/12/10 00:00:00,07:06:34,1,1,2014/12/11 05:52:50,Dec 10 2014  6:55AM,Dec 10 2014  7:06AM
